Cluster	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
3	GO:0001216	DNA-binding transcription activator activity	15/250	466/18410	0.00184134446970382	0.0760475265987677	0.0736537787881528	MAFF/ONECUT1/HOXC13/BARHL2/MSGN1/IRF5/POU1F1/POU3F2/PPARA/PRDM15/SHOX/TEF/ZBTB17/PHOX2B/HAND2	15
2	GO:0003735	structural constituent of ribosome	44/627	181/18410	2.10888935642447e-25	1.44669809850719e-22	1.0988423488738e-22	MRPL3/RPL36/MRPL42/RPSA/RPL10A/MRPS35/RPL3/RPL4/RPL6/RPL7/RPL8/RPL10/RPL11/RPL12/RPL13/RPL15/RPL17/RPL18/RPL19/RPL24/RPL27/RPL29/RPL32/RPLP0/RPLP1/RPS2/RPS3/RPS3A/RPS4X/RPS5/RPS6/RPS8/RPS10/RPS11/RPS15/RPS16/RPS17/RPS19/RPS21/RPS25/RPS27/RPS28/RPS29/UBA52	44
2	GO:0045296	cadherin binding	56/627	333/18410	1.8137577239542e-23	6.22118899316289e-21	4.72531617556488e-21	WASF2/NOP56/AHSA1/CCT8/RAB10/GCN1/ATXN2L/STK38/CLIC1/CHMP4B/CRKL/DDX3X/DDX6/EEF1G/EEF2/EIF2S3/EIF4G2/EPS15/MAPRE1/LARP1/SERBP1/RSL1D1/SND1/TMOD3/ANXA2/HCFC1/HNRNPK/HSPA5/HSPA8/HSP90AB1/CD46/PRDX1/PAK2/SH3GLB1/PFN1/PKM/PKN2/PSMB6/RTN4/PTPN11/RAB1A/RARS1/RPL6/RPL15/RPL24/RPL29/RPS2/YWHAB/YWHAE/CAPZA1/PICALM/USO1/VAPA/PRDX6/CLINT1/SEPTIN7	56
2	GO:0031625	ubiquitin protein ligase binding	40/627	298/18410	1.14372272611555e-13	2.61531263371757e-11	1.98646578746386e-11	LRPPRC/TRIM28/TUBA1B/CCT2/GABARAP/CRK/CASC3/ATF6/FAF2/ARIH1/GPI/SLC25A5/GSK3B/HIF1A/UBE2K/HSPA5/HSPA8/HSPA9/HSP90AA1/HSP90AB1/NFKBIA/PA2G4/PCBP2/NLK/POLR2A/PSMA3/PSMD1/RTN4/RELA/RPL11/UBA52/UBE2G1/SUMO1/VCP/XRCC5/YWHAE/USP7/CALR/CUL3/PRDX6	40
2	GO:0044389	ubiquitin-like protein ligase binding	40/627	317/18410	8.77492967560369e-13	1.50490043936603e-10	1.14305004984838e-10	LRPPRC/TRIM28/TUBA1B/CCT2/GABARAP/CRK/CASC3/ATF6/FAF2/ARIH1/GPI/SLC25A5/GSK3B/HIF1A/UBE2K/HSPA5/HSPA8/HSPA9/HSP90AA1/HSP90AB1/NFKBIA/PA2G4/PCBP2/NLK/POLR2A/PSMA3/PSMD1/RTN4/RELA/RPL11/UBA52/UBE2G1/SUMO1/VCP/XRCC5/YWHAE/USP7/CALR/CUL3/PRDX6	40
2	GO:0090079	translation regulator activity, nucleic acid binding	21/627	108/18410	8.275317060237e-11	1.13537350066452e-08	8.62375146277329e-09	EIF1/CELF1/GCN1/EEF1B2/EEF1G/EEF2/EIF1AX/EIF2S3/EIF4B/EIF4G1/EIF4G2/LARP1/PABPC1/EIF3K/GSPT1/EIF3CL/EIF3A/EIF3D/EIF3F/EIF3I/EIF2S2	21
2	GO:0003712	transcription coregulator activity	47/627	497/18410	2.64175565396633e-10	3.0204072977015e-08	2.29415622581286e-08	TRIM28/NCOA2/DDX17/TCERG1/CREBBP/DDX1/EP300/EWSR1/SNW1/KDM2A/SPEN/KDM1A/PPRC1/USP22/MED13L/ARL2BP/SND1/HCFC1/HSBP1/IRF2BP2/NPM1/NUP98/PA2G4/MED15/AKIRIN2/ATF7IP/NCOA5/SMARCB1/SMARCC2/SS18/C1QBP/SF1/NCOA4/ACTN4/TAF15/TRRAP/NCOA1/CBFB/EDF1/LDB1/MTA2/MED14/COPS2/NCOR1/NCOR2/MAML1/THRAP3	47
2	GO:0008135	translation factor activity, RNA binding	18/627	84/18410	3.48691960407805e-10	3.41718121199649e-08	2.59552662258441e-08	EIF1/GCN1/EEF1B2/EEF1G/EEF2/EIF1AX/EIF2S3/EIF4B/EIF4G1/EIF4G2/EIF3K/GSPT1/EIF3CL/EIF3A/EIF3D/EIF3F/EIF3I/EIF2S2	18
2	GO:0003727	single-stranded RNA binding	18/627	87/18410	6.41294846112694e-10	5.49910330541635e-08	4.17685458981294e-08	KHDRBS1/U2AF2/DDX1/DDX3X/EIF4B/PATL1/LSM14A/DAZAP1/PABPC1/HNRNPC/ILF3/POLR2G/PTBP1/TIA1/CNBP/FXR1/AQR/HNRNPDL	18
2	GO:0005048	signal sequence binding	14/627	50/18410	7.39054998342397e-10	5.63324143180983e-08	4.27873946408756e-08	KDELR1/KDELR2/AP2B1/SEC61A1/KPNB1/KPNA2/KPNA4/TNPO1/NFKBIA/NUP98/SRP14/NOLC1/TOMM70/NUP153	14
2	GO:0003743	translation initiation factor activity	13/627	51/18410	1.0610004599908e-08	7.27846315553687e-07	5.52837081784679e-07	EIF1/EIF1AX/EIF2S3/EIF4B/EIF4G1/EIF4G2/EIF3K/EIF3CL/EIF3A/EIF3D/EIF3F/EIF3I/EIF2S2	13
2	GO:0016887	ATP hydrolysis activity	33/627	325/18410	2.36176320177303e-08	1.47288141492391e-06	1.11872993768196e-06	TRAP1/G3BP1/DDX17/CCT4/CCT2/CCT8/HSPH1/ASCC3/DDX19B/DDX1/DDX3X/DDX6/DHX15/MTREX/HSPA4/HSPA5/HSPA8/HSPA9/HSP90AA1/HSP90AB1/MCM4/ATRX/ATF7IP/PSMC2/PSMC4/DDX24/HSP90B1/VCP/SMC1A/SMARCA5/CCT6A/DDX23/AQR	33
2	GO:0051082	unfolded protein binding	19/627	121/18410	2.66602154604326e-08	1.52407565048806e-06	1.15761461867668e-06	TRAP1/DNAJA2/CCT4/CCT2/CCT8/PTGES3/HSPA5/HSPA8/HSPA9/HSP90AA1/HSP90AB1/LMAN1/NACA/NPM1/HSP90B1/CALR/CANX/SYVN1/CCT6A	19
2	GO:0043021	ribonucleoprotein complex binding	20/627	150/18410	1.8896934384159e-07	9.97176691348698e-06	7.57407491510826e-06	EIF1/TMEM147/GCN1/DDX3X/EEF2/EIF4B/LARP1/SERBP1/SND1/EIF3K/SEC61A1/HSPA5/RPSA/NPM1/RPLP1/RPN2/SNRPA/SRP72/C1QBP/NOLC1	20
2	GO:0140297	DNA-binding transcription factor binding	38/627	470/18410	8.13764486669045e-07	3.98744598467832e-05	3.02867233760284e-05	NCOA2/TCERG1/ATF2/CREBBP/CRKL/EP300/SNW1/SPEN/CNOT1/KDM1A/GSK3B/GTF2A1/HCFC1/HIF1A/NCL/NFKBIA/NPM1/CHCHD2/NLK/PRKDC/RELA/RPS3/SMARCB1/SRI/STAT3/USF2/YY1/ACTN4/CALR/SYVN1/NCOA1/LDB1/MTA2/MED14/TRIP12/NCOR1/NCOR2/THRAP3	38
2	GO:0003725	double-stranded RNA binding	13/627	75/18410	1.33146690322956e-06	5.8171376981164e-05	4.41841823011756e-05	TUBA1B/RC3H1/DDX1/DHX15/EIF4B/ELAVL1/DICER1/LSM14A/HSP90AB1/ILF3/MBNL1/RC3H2/STAU1	13
2	GO:0044183	protein folding chaperone	10/627	43/18410	1.3567668100563e-06	5.8171376981164e-05	4.41841823011756e-05	CCT4/CCT2/CCT8/HSPA5/HSPA8/HSPA9/HSP90AA1/HSP90AB1/CALR/CCT6A	10
2	GO:0003713	transcription coactivator activity	26/627	266/18410	1.50272738634763e-06	6.06394698255575e-05	4.60588270118934e-05	TRIM28/NCOA2/DDX17/TCERG1/CREBBP/EP300/SNW1/KDM1A/PPRC1/USP22/ARL2BP/HCFC1/NPM1/NUP98/SMARCB1/SMARCC2/SS18/NCOA4/ACTN4/NCOA1/CBFB/EDF1/MTA2/MED14/MAML1/THRAP3	26
2	GO:0008139	nuclear localization sequence binding	8/627	27/18410	2.1655847474256e-06	8.25328409296645e-05	6.26879795307411e-05	KPNB1/KPNA2/KPNA4/TNPO1/NFKBIA/NUP98/NOLC1/NUP153	8
2	GO:0036002	pre-mRNA binding	11/627	58/18410	3.47702116394575e-06	0.000125538764129831	9.53532119752436e-05	PRPF8/CELF1/U2AF2/EP300/TARDBP/HNRNPA2B1/HNRNPL/PTBP1/SRSF6/TRA2B/SF1	11
2	GO:0070717	poly-purine tract binding	8/627	29/18410	3.94185256436414e-06	0.00013520554295769	0.000102695632597908	KHDRBS1/DDX1/DDX3X/PATL1/DAZAP1/PABPC1/TIA1/HNRNPDL	8
2	GO:0004386	helicase activity	18/627	155/18410	5.76689958390838e-06	0.000188385386407674	0.000143088485916524	G3BP1/DDX17/ASCC3/DDX19B/DDX1/DDX3X/DDX6/DHX15/DICER1/MTREX/XRCC6/MCM4/ATRX/DDX24/XRCC5/SMARCA5/DDX23/AQR	18
2	GO:0003925	G protein activity	9/627	40/18410	6.18202683691645e-06	0.000192766836823849	0.000146416425084863	RAB10/RHOA/RAB1A/RAB5C/RAC1/RAP1B/RAB7A/RAB1B/RAB11A	9
2	GO:0031369	translation initiation factor binding	8/627	32/18410	8.82545841134857e-06	0.000263228890008049	0.000199936014353206	DDX3X/EIF4EBP2/EIF4G1/LARP1/POLR2G/EIF3CL/EIF3F/EIF2S2	8
2	GO:0061629	RNA polymerase II-specific DNA-binding transcription factor binding	29/627	348/18410	9.2309142731264e-06	0.000263850299640196	0.000200408007245507	NCOA2/TCERG1/ATF2/CREBBP/CRKL/EP300/SNW1/SPEN/CNOT1/KDM1A/GSK3B/GTF2A1/HIF1A/NFKBIA/NPM1/PRKDC/RELA/SMARCB1/STAT3/ACTN4/CALR/NCOA1/LDB1/MTA2/MED14/TRIP12/NCOR1/NCOR2/THRAP3	29
2	GO:0140098	catalytic activity, acting on RNA	31/627	388/18410	1.0656638759024e-05	0.000292418167547618	0.000222106786767026	FARSB/G3BP1/DDX17/DDX19B/AARS1/DDX1/DDX3X/DDX6/DHX15/FBL/XRN2/CNOT1/DICER1/MTREX/SND1/NOB1/IARS1/KARS1/RNASEK/LARS1/POLR2A/POLR2B/POLR2G/POLR2I/XRN1/DDX24/RARS1/ELAC2/DDX23/N4BP1/AQR	31
2	GO:0051020	GTPase binding	26/627	298/18410	1.19381208998738e-05	0.000314982728358208	0.000239245742730264	RANBP9/NUTF2/IPO7/NCKAP1/XPOT/CSE1L/CYFIP1/XPO6/CORO1C/GNB1/HSP90AA1/IARS1/KPNB1/TNPO1/YBX1/PAK2/ANKFY1/PFN1/PKN2/RCC2/SOD1/XPO1/RAB7A/PICALM/ANKRD27/GOLGA5	26
2	GO:0043022	ribosome binding	11/627	70/18410	2.28222206783195e-05	0.000579853458715823	0.000440428820107921	TMEM147/GCN1/EEF2/SERBP1/EIF3K/SEC61A1/HSPA5/RPSA/RPN2/SRP72/C1QBP	11
2	GO:0061980	regulatory RNA binding	9/627	47/18410	2.4905122696486e-05	0.000610175506063906	0.000463459990028592	RC3H1/ELAVL1/PUM2/DICER1/HNRNPA2B1/YBX1/MBD2/PUM1/MATR3	9
2	GO:0097157	pre-mRNA intronic binding	5/627	12/18410	2.92718790522412e-05	0.000692431345856464	0.000525937572807963	PRPF8/EP300/TARDBP/HNRNPA2B1/HNRNPL	5
2	GO:0008187	poly-pyrimidine tract binding	7/627	28/18410	3.25923692391718e-05	0.000745278843269062	0.000566077992048774	KHDRBS1/U2AF2/PATL1/DAZAP1/PABPC1/HNRNPC/PTBP1	7
2	GO:0051219	phosphoprotein binding	12/627	88/18410	4.23149407941175e-05	0.000936388689831117	0.000711235846963945	CRK/CRKL/IGF2R/PAFAH1B1/PFN1/PRKCSH/MAPK1/SCAF4/PTPN11/YWHAB/YWHAE/THRAP3	12
2	GO:0140142	nucleocytoplasmic carrier activity	7/627	30/18410	5.28149181161353e-05	0.00113221980711465	0.000859979752219966	CSE1L/XPO6/KPNB1/KPNA2/KPNA4/TNPO1/XPO1	7
2	GO:0003724	RNA helicase activity	11/627	77/18410	5.68166123874177e-05	0.00118109685144753	0.000897104406117121	G3BP1/DDX17/DDX19B/DDX1/DDX3X/DDX6/DHX15/MTREX/DDX24/DDX23/AQR	11
2	GO:0008186	ATP-dependent activity, acting on RNA	11/627	79/18410	7.22631500523002e-05	0.00145801532164347	0.00110743836767457	G3BP1/DDX17/DDX19B/DDX1/DDX3X/DDX6/DHX15/MTREX/DDX24/DDX23/AQR	11
2	GO:0008143	poly(A) binding	6/627	23/18410	9.36844193375494e-05	0.00183621461901597	0.00139470037810788	KHDRBS1/DDX1/DDX3X/PABPC1/TIA1/HNRNPDL	6
2	GO:0030374	nuclear receptor coactivator activity	9/627	56/18410	0.000105416245057722	0.00200876511415548	0.00152576144162492	NCOA2/KDM1A/PPRC1/USP22/SS18/ACTN4/NCOA1/MED14/THRAP3	9
2	GO:0035198	miRNA binding	7/627	34/18410	0.000123992477104383	0.00229888754847586	0.00174612449976301	RC3H1/ELAVL1/PUM2/HNRNPA2B1/YBX1/PUM1/MATR3	7
2	GO:0031267	small GTPase binding	22/627	267/18410	0.000128034604840008	0.00231136155053278	0.00175559915223834	RANBP9/NUTF2/IPO7/NCKAP1/XPOT/CSE1L/CYFIP1/XPO6/CORO1C/KPNB1/TNPO1/PAK2/ANKFY1/PFN1/PKN2/RCC2/SOD1/XPO1/RAB7A/PICALM/ANKRD27/GOLGA5	22
2	GO:0043024	ribosomal small subunit binding	5/627	17/18410	0.000198471436447325	0.00349106167699653	0.00265164267318288	EIF1/DDX3X/EIF4B/LARP1/NPM1	5
2	GO:0008190	eukaryotic initiation factor 4E binding	4/627	10/18410	0.000237532910595912	0.00398094161279355	0.00302373192931227	DDX3X/EIF4EBP2/EIF4G1/LARP1	4
2	GO:0047485	protein N-terminus binding	12/627	105/18410	0.000237927997266087	0.00398094161279355	0.00302373192931227	CSNK2A1/CSNK2A2/SRRM2/HYPK/PPP1CC/RELA/RPS21/SDCBP/CALM3/ACTN4/NCOA1/NCOR2	12
2	GO:0048027	mRNA 5'-UTR binding	6/627	27/18410	0.000244610806242518	0.00399530983529446	0.00303464534060267	SYNCRIP/DDX3X/LARP1/RSL1D1/NCL/RPS3A	6
2	GO:0016922	nuclear receptor binding	14/627	139/18410	0.000285118151219664	0.00452964555862494	0.00344050107644521	NCOA2/EP300/SNW1/CNOT1/KDM1A/HIF1A/ACTN4/CALR/NCOA1/MED14/TRIP12/NCOR1/NCOR2/THRAP3	14
2	GO:0031072	heat shock protein binding	13/627	123/18410	0.000290531202010929	0.00452964555862494	0.00344050107644521	DNAJA2/AHSA1/PTGES3/LMAN2/STIP1/CSNK2A1/HIF1A/HSPA5/HSPA8/HSPA9/HSP90AB1/KPNB1/RPS3	13
2	GO:0045182	translation regulator activity	28/627	406/18410	0.000345986759007336	0.00527437592620072	0.00400616247271652	EIF1/CELF1/GCN1/AARS1/EEF1B2/EEF1G/EEF2/EIF1AX/EIF2S3/EIF4B/EIF4EBP2/EIF4G1/EIF4G2/CYFIP1/LARP1/PABPC1/EIF3K/GSPT1/SAMD4B/RPL10/EIF3CL/CNBP/FXR1/EIF3A/EIF3D/EIF3F/EIF3I/EIF2S2	28
2	GO:0002039	p53 binding	9/627	66/18410	0.00038079140713325	0.00555793415517893	0.00422153967594533	CREBBP/EP300/KDM1A/GSK3B/HIF1A/SMARCB1/USP7/MAPKAPK5/USP10	9
2	GO:0019843	rRNA binding	9/627	66/18410	0.00038079140713325	0.00555793415517893	0.00422153967594533	RPL3/RPL8/RPL11/RPL12/RPLP0/RPS3/RPS4X/RPS5/RPS11	9
2	GO:0035613	RNA stem-loop binding	5/627	20/18410	0.000456847005528098	0.0065291051206724	0.00495919446790369	RC3H1/DDX3X/DAZAP1/RC3H2/CSDE1	5
2	GO:0045309	protein phosphorylated amino acid binding	8/627	55/18410	0.000512968194256766	0.00718155471959473	0.00545476382722018	CRK/CRKL/PFN1/MAPK1/SCAF4/PTPN11/YWHAB/YWHAE	8
2	GO:0010485	H4 histone acetyltransferase activity	4/627	12/18410	0.000530205072392283	0.00727441359322213	0.00552529496493011	ATF2/EP300/USP22/NAA50	4
2	GO:0003924	GTPase activity	24/627	336/18410	0.000546730759530042	0.00735406472622763	0.00558579413761344	TUBA1B/RAB10/GPN1/DDX3X/EEF2/EIF2S3/GNAI3/GNAS/GNB1/GSPT1/ARF1/ARF4/RHOA/RAB1A/RAB5C/RAC1/RAP1B/TUBG1/RAB7A/RAB1B/TUBA1C/RAB11A/EFTUD2/SEPTIN7	24
2	GO:0051879	Hsp90 protein binding	7/627	43/18410	0.00056966679640803	0.00751521966030594	0.00570819968060678	AHSA1/PTGES3/STIP1/CSNK2A1/HIF1A/KPNB1/RPS3	7
2	GO:0003730	mRNA 3'-UTR binding	18/627	222/18410	0.00061859318198765	0.00800669665742505	0.00608150198776339	CELF1/NUDT21/RC3H1/ELAVL1/LARP1/PUM2/TARDBP/SERBP1/RSL1D1/DAZAP1/PABPC1/HNRNPA2B1/HNRNPC/ILF3/TIA1/FXR1/TAF15/PUM1	18
2	GO:0030515	snoRNA binding	6/627	32/18410	0.00064799630587937	0.00818091642041275	0.0062138309469147	NOP56/DKC1/NOP10/PRKDC/XRCC5/NOLC1	6
2	GO:0016667	oxidoreductase activity, acting on a sulfur group of donors	8/627	57/18410	0.000655904377729885	0.00818091642041275	0.0062138309469147	PRDX3/DLD/PDIA3/P4HB/TMX2/SELENOT/TXN/PDIA4	8
2	GO:0016668	oxidoreductase activity, acting on a sulfur group of donors, NAD(P) as acceptor	4/627	13/18410	0.000745303030180432	0.00912996211971029	0.0069346804499871	PRDX3/DLD/SELENOT/TXN	4
2	GO:0140104	molecular carrier activity	9/627	73/18410	0.00080899555979828	0.00973633252669509	0.00739525026962417	CSE1L/XPO6/HSPA8/KPNB1/KPNA2/KPNA4/TNPO1/NDUFAB1/XPO1	9
2	GO:0003714	transcription corepressor activity	16/627	191/18410	0.000860155349371835	0.0100737271910186	0.0076515190418202	TRIM28/TCERG1/CREBBP/SNW1/SPEN/HSBP1/IRF2BP2/PA2G4/ATF7IP/NCOA5/C1QBP/SF1/MTA2/COPS2/NCOR1/NCOR2	16
2	GO:0034212	peptide N-acetyltransferase activity	7/627	46/18410	0.000866399277361661	0.0100737271910186	0.0076515190418202	ATF2/CREBBP/EP300/USP22/NAA25/NAA50/NCOA1	7
