input_IDs	ENTREZID	SYMBOL	logFC_DESeq2	FDR_DESeq2	pvalue_DESeq2	DESeq2_DEG	DEG_counts	combined_FDR	FDR_labeling	mean_logFCs	genes_tag	Cluster_ID	Cluster_MM	Cluster_MM_pval
100049716	100049716	NINJ2-AS1	-0.0307199937961934	0.999880771807534	0.783334931492986	FALSE	0	0.999880771807534	NOTSIGN	-0.0307199937961934	PREVALENT_DEG	0	-0.129192812976552	0.161415350908458
10005	10005	ACOT8	0.00416327609168254	0.999880771807534	0.970097429957692	FALSE	0	0.999880771807534	NOTSIGN	0.00416327609168254	PREVALENT_DEG	0	-0.000377955449914613	0.996745049061167
10006	10006	ABI1	0.0496312112849194	0.999880771807534	0.608677513446886	FALSE	0	0.999880771807534	NOTSIGN	0.0496312112849194	PREVALENT_DEG	0	0.708719138954402	1.9336761014978e-19
10007	10007	GNPDA1	-0.00434452949240764	0.999880771807534	0.968816954666774	FALSE	0	0.999880771807534	NOTSIGN	-0.00434452949240764	PREVALENT_DEG	0	-0.27883936884533	0.00213473295699557
100073347	100073347	MIMT1	-0.0438905685725869	0.999880771807534	0.71630257952445	FALSE	0	0.999880771807534	NOTSIGN	-0.0438905685725869	PREVALENT_DEG	0	-0.569979164379345	1.32649202610888e-11
10008	10008	KCNE3	0.00224313349185778	0.999880771807534	0.983908435947674	FALSE	0	0.999880771807534	NOTSIGN	0.00224313349185778	PREVALENT_DEG	0	-0.168975894418553	0.0661971433619682
10009	10009	ZBTB33	0.00490085224610999	0.999880771807534	0.964333363461809	FALSE	0	0.999880771807534	NOTSIGN	0.00490085224610999	PREVALENT_DEG	0	0.399105537702653	6.92254958851356e-06
100093631	100093631	GTF2IP4	0.0377353541408624	0.999880771807534	0.694151717439087	FALSE	0	0.999880771807534	NOTSIGN	0.0377353541408624	PREVALENT_DEG	0	0.731283279421812	3.61400627260444e-21
1001	1001	CDH3	-0.00663688928018764	0.999880771807534	0.948599151327521	FALSE	0	0.999880771807534	NOTSIGN	-0.00663688928018764	PREVALENT_DEG	0	0.425125449964387	1.44081913987827e-06
100101267	100101267	POM121C	0.0324083724566179	0.999880771807534	0.736278995685292	FALSE	0	0.999880771807534	NOTSIGN	0.0324083724566179	PREVALENT_DEG	0	0.653003404093721	8.41904918406253e-16
100101467	100101467	ZSCAN30	-0.00261936610418986	0.999880771807534	0.98154824887033	FALSE	0	0.999880771807534	NOTSIGN	-0.00261936610418986	PREVALENT_DEG	0	-0.130225884646614	0.158061664554691
10011	10011	SRA1	-0.0122127213115547	0.999880771807534	0.91228614427602	FALSE	0	0.999880771807534	NOTSIGN	-0.0122127213115547	PREVALENT_DEG	0	0.090129184633015	0.329658931160639
100113379	100113379	SNORD121A	0.00224302153488666	0.999880771807534	0.983909607685521	FALSE	0	0.999880771807534	NOTSIGN	0.00224302153488666	PREVALENT_DEG	0	0.150425684718713	0.10248257813119
100113386	100113386	UCKL1-AS1	-0.0141701906889012	0.999880771807534	0.898435960871032	FALSE	0	0.999880771807534	NOTSIGN	-0.0141701906889012	PREVALENT_DEG	0	-0.114280623612638	0.2158812872912
100113403	100113403	LIN28B-AS1	-0.0135491617488959	0.999880771807534	0.904987242978519	FALSE	0	0.999880771807534	NOTSIGN	-0.0135491617488959	PREVALENT_DEG	1	0.697466076555212	1.22538343554308e-18
100113404	100113404	LINC00583	-0.0654435577431566	0.999880771807534	0.587678314379562	FALSE	0	0.999880771807534	NOTSIGN	-0.0654435577431566	PREVALENT_DEG	0	-0.624681414879097	3.14829400721375e-14
100113407	100113407	TMEM170B	0.0125919391497297	0.999880771807534	0.915301131176706	FALSE	0	0.999880771807534	NOTSIGN	0.0125919391497297	PREVALENT_DEG	0	-0.297017902917441	0.00103720444264914
100124535	100124535	SNORA36C	-0.0138378565538566	0.999880771807534	0.886565936287032	FALSE	0	0.999880771807534	NOTSIGN	-0.0138378565538566	PREVALENT_DEG	0	-0.11539395504186	0.21141218660319
100124536	100124536	SNORA38B	0.00754019414139626	0.999880771807534	0.938000458199609	FALSE	0	0.999880771807534	NOTSIGN	0.00754019414139626	PREVALENT_DEG	0	0.118195042343383	0.200461148411097
100124539	100124539	SNORA11B	-0.0580311528335612	0.999880771807534	0.578568435835214	FALSE	0	0.999880771807534	NOTSIGN	-0.0580311528335612	PREVALENT_DEG	0	-0.0615273229535789	0.506223530657623
100124540	100124540	SNORA11C	-0.0346863537340833	0.999880771807534	0.721293184464002	FALSE	0	0.999880771807534	NOTSIGN	-0.0346863537340833	PREVALENT_DEG	3	0.763257865796574	6.11317073423579e-24
100124700	100124700	HOTAIR	-0.0261347495784942	0.999880771807534	0.819601207353129	FALSE	0	0.999880771807534	NOTSIGN	-0.0261347495784942	PREVALENT_DEG	0	-0.261288401436258	0.00410119188325171
100125288	100125288	ZGLP1	-0.00753000959318936	0.999880771807534	0.946402839468336	FALSE	0	0.999880771807534	NOTSIGN	-0.00753000959318936	PREVALENT_DEG	0	-0.491631103958892	1.36506722035914e-08
100125556	100125556	FAM86JP	-0.00951997410474201	0.999880771807534	0.932367770214363	FALSE	0	0.999880771807534	NOTSIGN	-0.00951997410474201	PREVALENT_DEG	0	-0.0656162705854328	0.478325581872745
100126301	100126301	MIR509-2	-0.110419112356029	0.999880771807534	0.343378418199858	FALSE	0	0.999880771807534	NOTSIGN	-0.110419112356029	PREVALENT_DEG	0	-0.688080228066361	5.36186225456075e-18
100126302	100126302	MIR450B	0.0460300068453255	0.999880771807534	0.694663799970701	FALSE	0	0.999880771807534	NOTSIGN	0.0460300068453255	PREVALENT_DEG	0	-0.254359748518154	0.00524616786580378
100126308	100126308	MIR541	-0.0273417730275266	0.999880771807534	0.801242434757814	FALSE	0	0.999880771807534	NOTSIGN	-0.0273417730275266	PREVALENT_DEG	0	-0.376377940160052	2.45752376307605e-05
100126310	100126310	MIR876	-0.0297632757753072	0.999880771807534	0.800027867320404	FALSE	0	0.999880771807534	NOTSIGN	-0.0297632757753072	PREVALENT_DEG	0	0.0448737804482468	0.627965511598522
100126313	100126313	MIR744	-0.0633869483257331	0.999880771807534	0.589457348250926	FALSE	0	0.999880771807534	NOTSIGN	-0.0633869483257331	PREVALENT_DEG	0	-0.486038713850671	2.10058066399956e-08
100126314	100126314	MIR877	-0.0378101223814166	0.999880771807534	0.740613817471921	FALSE	0	0.999880771807534	NOTSIGN	-0.0378101223814166	PREVALENT_DEG	0	-0.213959139976678	0.0194647789362041
100126318	100126318	MIR301B	-0.00824971056121834	0.999880771807534	0.940991783323361	FALSE	0	0.999880771807534	NOTSIGN	-0.00824971056121834	PREVALENT_DEG	0	-0.351967424267766	8.66026938428248e-05
100126331	100126331	MIR942	-0.0224683932600421	0.999880771807534	0.843203482603659	FALSE	0	0.999880771807534	NOTSIGN	-0.0224683932600421	PREVALENT_DEG	0	-0.264182816035979	0.0036932428713876
100126333	100126333	MIR708	-0.0536810184184921	0.999880771807534	0.638329666078194	FALSE	0	0.999880771807534	NOTSIGN	-0.0536810184184921	PREVALENT_DEG	1	0.586683720265782	2.36063586331799e-12
100126334	100126334	MIR885	-0.0734833601926842	0.999880771807534	0.482722484739548	FALSE	0	0.999880771807534	NOTSIGN	-0.0734833601926842	PREVALENT_DEG	0	-0.789660543426007	1.39717189057979e-26
100126340	100126340	MIR944	0.0494913991538584	0.999880771807534	0.665369188004714	FALSE	0	0.999880771807534	NOTSIGN	0.0494913991538584	PREVALENT_DEG	0	0.235430758972165	0.00995252437796676
100126341	100126341	MIR891A	-0.0114143319674868	0.999880771807534	0.922019808062671	FALSE	0	0.999880771807534	NOTSIGN	-0.0114143319674868	PREVALENT_DEG	0	-0.469314710417106	7.28701982549616e-08
100126345	100126345	MIR889	-0.00945651666467514	0.999880771807534	0.933401085725223	FALSE	0	0.999880771807534	NOTSIGN	-0.00945651666467514	PREVALENT_DEG	1	0.665403133773288	1.52323727584343e-16
100126346	100126346	MIR190B	0.0596264612714224	0.999880771807534	0.581130614858643	FALSE	0	0.999880771807534	NOTSIGN	0.0596264612714224	PREVALENT_DEG	0	-0.220744554963463	0.0158452805083654
100126350	100126350	MIR933	-0.0348315663909119	0.999880771807534	0.752851009451063	FALSE	0	0.999880771807534	NOTSIGN	-0.0348315663909119	PREVALENT_DEG	0	-0.221147840076535	0.0156498926038893
100126354	100126354	MIR297	0.0423054296484616	0.999880771807534	0.686060745734581	FALSE	0	0.999880771807534	NOTSIGN	0.0423054296484616	PREVALENT_DEG	0	0.202430468651621	0.0272541795137573
100126355	100126355	MIR365A	-0.0231179916098747	0.999880771807534	0.812038785569275	FALSE	0	0.999880771807534	NOTSIGN	-0.0231179916098747	PREVALENT_DEG	1	0.747077979269132	1.74059243270167e-22
100126572	100126572	GJE1	-0.0742319760673941	0.999880771807534	0.53456972589248	FALSE	0	0.999880771807534	NOTSIGN	-0.0742319760673941	PREVALENT_DEG	0	-0.724406970186439	1.26709427569932e-20
100126791	100126791	EGOT	-0.0224678599836183	0.999880771807534	0.843206981404533	FALSE	0	0.999880771807534	NOTSIGN	-0.0224678599836183	PREVALENT_DEG	0	0.0111708874873848	0.904025707870371
100127206	100127206	MINAR2	-0.0692995969970247	0.999880771807534	0.560648315204388	FALSE	0	0.999880771807534	NOTSIGN	-0.0692995969970247	PREVALENT_DEG	0	-0.708811956282003	1.9037576702912e-19
100127950	100127950	HECW1-IT1	-0.0593202417756316	0.999880771807534	0.62036371990487	FALSE	0	0.999880771807534	NOTSIGN	-0.0593202417756316	PREVALENT_DEG	0	-0.532249965453741	4.67305018953786e-10
100127983	100127983	C8orf88	0.0238203166825921	0.999880771807534	0.843711583308113	FALSE	0	0.999880771807534	NOTSIGN	0.0238203166825921	PREVALENT_DEG	0	-0.201044617485247	0.0283488139270559
100128025	100128025	WWTR1-AS1	-0.00753021919793327	0.999880771807534	0.946401257100159	FALSE	0	0.999880771807534	NOTSIGN	-0.00753021919793327	PREVALENT_DEG	0	-0.246023792963063	0.0069954601948302
100128059	100128059	LOC100128059	-0.0289018044311507	0.999880771807534	0.804949834234244	FALSE	0	0.999880771807534	NOTSIGN	-0.0289018044311507	PREVALENT_DEG	0	-0.631447215702608	1.37086399708673e-14
100128071	100128071	FAM229A	0.0058324465487938	0.999880771807534	0.961488596005837	FALSE	0	0.999880771807534	NOTSIGN	0.0058324465487938	PREVALENT_DEG	0	-0.143557249411741	0.119334237559374
100128098	100128098	ST8SIA6-AS1	-0.0319147332398299	0.999880771807534	0.76735427996696	FALSE	0	0.999880771807534	NOTSIGN	-0.0319147332398299	PREVALENT_DEG	0	0.196632929557402	0.0320856513929879
100128108	100128108	UBE2Q2P13	-0.00555218383807102	0.999880771807534	0.960409508550048	FALSE	0	0.999880771807534	NOTSIGN	-0.00555218383807102	PREVALENT_DEG	0	-0.140182503724886	0.128363232954387
100128126	100128126	STAU2-AS1	-0.0277549406931921	0.999880771807534	0.810016528171469	FALSE	0	0.999880771807534	NOTSIGN	-0.0277549406931921	PREVALENT_DEG	0	-0.365300363577357	4.40778294090923e-05
100128139	100128139	LINC01233	-0.012200546083058	0.999880771807534	0.913073649313819	FALSE	0	0.999880771807534	NOTSIGN	-0.012200546083058	PREVALENT_DEG	0	-0.3588430942603	6.13614589112978e-05
100128191	100128191	TMPO-AS1	-0.00387428442729469	0.999880771807534	0.9712874250581	FALSE	0	0.999880771807534	NOTSIGN	-0.00387428442729469	PREVALENT_DEG	0	-0.00701537559194873	0.939640389134914
100128239	100128239	LINC02731	0.00287093032312126	0.999880771807534	0.98066894449135	FALSE	0	0.999880771807534	NOTSIGN	0.00287093032312126	PREVALENT_DEG	0	-0.514188118811983	2.21347535321953e-09
100128252	100128252	ZNF667-AS1	0.00950167651202572	0.999880771807534	0.929520715407866	FALSE	0	0.999880771807534	NOTSIGN	0.00950167651202572	PREVALENT_DEG	0	0.291002100145751	0.00132397036442157
100128310	100128310	LOC100128310	-0.0564905991303282	0.999880771807534	0.640882705168437	FALSE	0	0.999880771807534	NOTSIGN	-0.0564905991303282	PREVALENT_DEG	0	-0.555476883242572	5.49870004412762e-11
100128317	100128317	LOC100128317	-0.0228477462734086	0.999880771807534	0.849089703004104	FALSE	0	0.999880771807534	NOTSIGN	-0.0228477462734086	PREVALENT_DEG	0	-0.644895276561202	2.4682257998896e-15
100128325	100128325	LINC03008	0.00607204466928949	0.999880771807534	0.95634008297467	FALSE	0	0.999880771807534	NOTSIGN	0.00607204466928949	PREVALENT_DEG	0	-0.515765711477892	1.93927709594919e-09
100128385	100128385	FAM225B	-0.0313995524706893	0.999880771807534	0.782378818415009	FALSE	0	0.999880771807534	NOTSIGN	-0.0313995524706893	PREVALENT_DEG	0	-0.52671217386057	7.60203966390925e-10
100128386	100128386	ARHGAP42-AS1	-0.0240909092821143	0.999880771807534	0.838971069389023	FALSE	0	0.999880771807534	NOTSIGN	-0.0240909092821143	PREVALENT_DEG	0	-0.516889689174882	1.76417041486163e-09
100128398	100128398	LOC100128398	0.00142757263870312	0.999880771807534	0.989709323508488	FALSE	0	0.999880771807534	NOTSIGN	0.00142757263870312	PREVALENT_DEG	0	0.0297994137320478	0.747669797021744
100128494	100128494	LOC100128494	-0.0241636850917621	0.999880771807534	0.822404294026802	FALSE	0	0.999880771807534	NOTSIGN	-0.0241636850917621	PREVALENT_DEG	0	-0.21315285108608	0.0199389558851711
100128505	100128505	ASTN2-AS1	-0.0436747123707491	0.999880771807534	0.706828330434071	FALSE	0	0.999880771807534	NOTSIGN	-0.0436747123707491	PREVALENT_DEG	0	-0.630093752616404	1.62156136428829e-14
100128531	100128531	KIAA1671-AS1	-0.0135120939182611	0.999880771807534	0.902835537314002	FALSE	0	0.999880771807534	NOTSIGN	-0.0135120939182611	PREVALENT_DEG	0	-0.0747196919496568	0.419308310023967
100128569	100128569	TEKTIP1	0.010424316796929	0.999880771807534	0.929963028441598	FALSE	0	0.999880771807534	NOTSIGN	0.010424316796929	PREVALENT_DEG	0	-0.0829972878077912	0.369512781434025
100128590	100128590	SLC8A1-AS1	-0.0379802826699291	0.999880771807534	0.747244993262582	FALSE	0	0.999880771807534	NOTSIGN	-0.0379802826699291	PREVALENT_DEG	0	-0.435526338800196	7.40975800354919e-07
100128640	100128640	ACVR2B-AS1	-0.0284605028223464	0.999880771807534	0.814076959981066	FALSE	0	0.999880771807534	NOTSIGN	-0.0284605028223464	PREVALENT_DEG	0	-0.323219370191866	0.000336527803613927
100128675	100128675	HPN-AS1	-0.0463194966186848	0.999880771807534	0.670399027466107	FALSE	0	0.999880771807534	NOTSIGN	-0.0463194966186848	PREVALENT_DEG	0	-0.65801482252938	4.25965845074112e-16
100128682	100128682	LINC01531	-0.0366122623462788	0.999880771807534	0.756580781771112	FALSE	0	0.999880771807534	NOTSIGN	-0.0366122623462788	PREVALENT_DEG	0	-0.674338899425384	4.22094162703954e-17
100128714	100128714	LINC02346	-0.0315274836053512	0.999880771807534	0.790087165207272	FALSE	0	0.999880771807534	NOTSIGN	-0.0315274836053512	PREVALENT_DEG	0	-0.660474639766948	3.03443004415638e-16
100128731	100128731	OST4	0.028016707259461	0.999880771807534	0.771661288149282	FALSE	0	0.999880771807534	NOTSIGN	0.028016707259461	PREVALENT_DEG	0	0.720461700560864	2.55881715599633e-20
100128750	100128750	RBPMS-AS1	-0.0528983186402276	0.999880771807534	0.660334263319544	FALSE	0	0.999880771807534	NOTSIGN	-0.0528983186402276	PREVALENT_DEG	0	-0.446920158880713	3.48505831101411e-07
100128770	100128770	LOC100128770	-0.0450013308864407	0.999880771807534	0.681329955989355	FALSE	0	0.999880771807534	NOTSIGN	-0.0450013308864407	PREVALENT_DEG	0	-0.443512930736498	4.37952038760822e-07
100128782	100128782	ERCC6L2-AS1	-0.0469133736444981	0.999880771807534	0.687849142389465	FALSE	0	0.999880771807534	NOTSIGN	-0.0469133736444981	PREVALENT_DEG	0	-0.466165906772472	9.14266767575715e-08
100128788	100128788	SRRM2-AS1	-0.00602799623642572	0.999880771807534	0.959711873061876	FALSE	0	0.999880771807534	NOTSIGN	-0.00602799623642572	PREVALENT_DEG	0	-0.521334380631488	1.2093254880695e-09
100128881	100128881	VPS9D1-AS1	-0.0521725195570756	0.999880771807534	0.641944226031818	FALSE	0	0.999880771807534	NOTSIGN	-0.0521725195570756	PREVALENT_DEG	0	0.103786487281982	0.261325854947109
100128893	100128893	GATA6-AS1	-0.0280540575887261	0.999880771807534	0.809837463793928	FALSE	0	0.999880771807534	NOTSIGN	-0.0280540575887261	PREVALENT_DEG	0	-0.160449035143992	0.0813109922747851
100128927	100128927	ZBTB42	-0.0201114114149937	0.999880771807534	0.856839240795322	FALSE	0	0.999880771807534	NOTSIGN	-0.0201114114149937	PREVALENT_DEG	0	-0.249788919809102	0.0061498195211392
100129029	100129029	PKP4-AS1	-0.0281303909209941	0.999880771807534	0.814258045967197	FALSE	0	0.999880771807534	NOTSIGN	-0.0281303909209941	PREVALENT_DEG	0	-0.371538497358086	3.18038112038166e-05
100129060	100129060	SEMA3F-AS1	-0.0260745269896996	0.999880771807534	0.829102253959311	FALSE	0	0.999880771807534	NOTSIGN	-0.0260745269896996	PREVALENT_DEG	0	-0.392493226677114	1.01056594497049e-05
100129075	100129075	KTN1-AS1	-0.0179860401416364	0.999880771807534	0.878035463004669	FALSE	0	0.999880771807534	NOTSIGN	-0.0179860401416364	PREVALENT_DEG	0	-0.344000873220618	0.000127839047868928
100129129	100129129	TDH-AS1	-0.026106273549172	0.999880771807534	0.824251017534869	FALSE	0	0.999880771807534	NOTSIGN	-0.026106273549172	PREVALENT_DEG	0	-0.637365159846597	6.51373579779634e-15
100129138	100129138	LOC100129138	-0.0318176647744465	0.999880771807534	0.769129514927515	FALSE	0	0.999880771807534	NOTSIGN	-0.0318176647744465	PREVALENT_DEG	0	-0.712059173307406	1.09903419931432e-19
100129175	100129175	LOC100129175	-0.00391607228660322	0.999880771807534	0.971594429132918	FALSE	0	0.999880771807534	NOTSIGN	-0.00391607228660322	PREVALENT_DEG	0	-0.745555947241775	2.35420816702218e-22
100129195	100129195	ZSCAN16-AS1	-0.00757212288173045	0.999880771807534	0.949288233339669	FALSE	0	0.999880771807534	NOTSIGN	-0.00757212288173045	PREVALENT_DEG	0	-0.401987594478649	5.8552674358358e-06
100129196	100129196	MATN1-AS1	-0.0112877926239321	0.999880771807534	0.926016887048314	FALSE	0	0.999880771807534	NOTSIGN	-0.0112877926239321	PREVALENT_DEG	0	-0.310131284409919	0.000598130879225117
100129203	100129203	LOC100129203	-0.0532460878101434	0.999880771807534	0.644867933613003	FALSE	0	0.999880771807534	NOTSIGN	-0.0532460878101434	PREVALENT_DEG	0	-0.712204953380359	1.07206795505769e-19
100129213	100129213	SLC39A12-AS1	-0.0665956241056892	0.999880771807534	0.585210945238622	FALSE	0	0.999880771807534	NOTSIGN	-0.0665956241056892	PREVALENT_DEG	0	-0.77430251186469	5.30927851708752e-25
100129216	100129216	DEFB131B	-0.0583451198774698	0.999880771807534	0.595050480701696	FALSE	0	0.999880771807534	NOTSIGN	-0.0583451198774698	PREVALENT_DEG	0	-0.281290769566264	0.00194205121095425
100129250	100129250	SMIM27	-0.00588099289495543	0.999880771807534	0.961107587802621	FALSE	0	0.999880771807534	NOTSIGN	-0.00588099289495543	PREVALENT_DEG	0	-0.220908031128743	0.0157658240644913
100129271	100129271	C1orf68	0.023508778394145	0.999880771807534	0.843469766844653	FALSE	0	0.999880771807534	NOTSIGN	0.023508778394145	PREVALENT_DEG	0	-0.378975728323374	2.13623808510346e-05
100129347	100129347	LINC00484	-0.0282785861824116	0.999880771807534	0.805398953102547	FALSE	0	0.999880771807534	NOTSIGN	-0.0282785861824116	PREVALENT_DEG	0	-0.672792724582716	5.28733776902631e-17
100129361	100129361	SMIM10L1	-0.00756834596086829	0.999880771807534	0.942981183612421	FALSE	0	0.999880771807534	NOTSIGN	-0.00756834596086829	PREVALENT_DEG	0	0.36103981279909	5.4873517584999e-05
100129385	100129385	C9orf92	-0.0303970614321299	0.999880771807534	0.783886967788972	FALSE	0	0.999880771807534	NOTSIGN	-0.0303970614321299	PREVALENT_DEG	1	0.730357418930556	4.28862771769166e-21
100129396	100129396	FAM106C	-0.0393340698745655	0.999880771807534	0.715642228837129	FALSE	0	0.999880771807534	NOTSIGN	-0.0393340698745655	PREVALENT_DEG	0	-0.00174382326607319	0.98498303461359
100129427	100129427	DDC-AS1	-0.0658324867863765	0.999880771807534	0.573504228946512	FALSE	0	0.999880771807534	NOTSIGN	-0.0658324867863765	PREVALENT_DEG	1	0.699129404181258	9.37748329760066e-19
100129434	100129434	LOC100129434	-0.0447125519634773	0.999880771807534	0.684489038453171	FALSE	0	0.999880771807534	NOTSIGN	-0.0447125519634773	PREVALENT_DEG	0	-0.693166605547604	2.42636089650904e-18
100129461	100129461	LYRM4-AS1	0.00705706239199296	0.999880771807534	0.953022039380081	FALSE	0	0.999880771807534	NOTSIGN	0.00705706239199296	PREVALENT_DEG	0	0.090811906451733	0.325993589906298
100129480	100129480	MKRN2OS	-0.00243625715833532	0.999880771807534	0.98355010714519	FALSE	0	0.999880771807534	NOTSIGN	-0.00243625715833532	PREVALENT_DEG	0	-0.22181463033494	0.0153314271504785
100129482	100129482	ZNF37BP	0.0187187006430575	0.999880771807534	0.86155493906072	FALSE	0	0.999880771807534	NOTSIGN	0.0187187006430575	PREVALENT_DEG	0	0.216775659258994	0.0178839072041806
